"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",0.271489842483772,0.164950097705619,1.64589076490449,0.0997862506380977
"2","fixed",NA,"ot1",2.06561750490818,0.125374944852326,16.4755207457215,5.50128126245409e-61
"3","fixed",NA,"ot2",-0.246197195495266,0.0714155140331102,-3.44739093218768,0.000566028897383486
"4","fixed",NA,"ot3",0.0394372463389832,0.0429105817176394,0.919056436906134,0.358066053455112
"5","fixed",NA,"Group1",-0.328872433303825,0.164942562254824,-1.99386034027858,0.0461673191539381
"6","fixed",NA,"SNR1",0.115808109254798,0.164941322153177,0.702117017997766,0.482606190169427
"7","fixed",NA,"Condition1",0.298648118719661,0.0326525020615674,9.14625525959848,5.89413115676074e-20
"8","fixed",NA,"Group1:SNR1",-0.196955601595457,0.164949524246957,-1.19403558448936,0.232464048713058
"9","fixed",NA,"Group1:Condition1",-0.0213143461179336,0.03265786712015,-0.652655791620348,0.513978208900005
"10","fixed",NA,"SNR1:Condition1",-0.00716354587923103,0.0326525657361162,-0.219386921601312,0.826348656940847
"11","fixed",NA,"ot1:Group1",-0.283362337135608,0.124761293996765,-2.27123595834902,0.0231326977259949
"12","fixed",NA,"ot1:SNR1",0.191192058423129,0.124301434444544,1.5381323576634,0.124016255766718
"13","fixed",NA,"ot1:Condition1",-0.232184823376573,0.101322007715414,-2.29155371682644,0.0219314088166131
"14","fixed",NA,"ot2:Group1",-0.0880590453839125,0.0711913559584798,-1.23693451541041,0.216111394856927
"15","fixed",NA,"ot2:SNR1",0.114705894698596,0.0704134657030006,1.62903350308616,0.103305926730145
"16","fixed",NA,"ot2:Condition1",0.103742230987697,0.0572952193437963,1.81066120656941,0.0701933113813396
"17","fixed",NA,"ot3:Group1",0.0552603573013489,0.0427996842368447,1.29113936905584,0.196655354705386
"18","fixed",NA,"ot3:SNR1",-0.0169453516638219,0.0428488671521605,-0.395467903588846,0.692497604420594
"19","fixed",NA,"ot3:Condition1",0.0148594475085461,0.042904345490167,0.346338985918143,0.729087972920129
"20","fixed",NA,"Group1:SNR1:Condition1",-0.0604823456580445,0.0326456761502716,-1.8526908549738,0.0639266815369011
"21","fixed",NA,"ot1:Group1:SNR1",-0.50173980830392,0.1253149540213,-4.00383028683584,6.23250836292018e-05
"22","fixed",NA,"ot1:Group1:Condition1",-0.0659260310247523,0.101249976330375,-0.651121446286942,0.514968093411571
"23","fixed",NA,"ot1:SNR1:Condition1",0.250429136648033,0.101179065684973,2.47510821485305,0.0133195810723253
"24","fixed",NA,"ot2:Group1:SNR1",-0.109601118399595,0.0714502655381562,-1.53394977015258,0.125042010472525
"25","fixed",NA,"ot2:Group1:Condition1",-0.102957988749654,0.0570919489428366,-1.8033714149913,0.0713299037605904
"26","fixed",NA,"ot2:SNR1:Condition1",0.139993388768096,0.0570340429035989,2.45455839426846,0.0141057752664118
"27","fixed",NA,"ot3:Group1:SNR1",0.0804650911014536,0.04278439490751,1.88071120966887,0.0600112139759756
"28","fixed",NA,"ot3:Group1:Condition1",0.0127762491525106,0.0427692101017553,0.298725394322543,0.765149579415299
"29","fixed",NA,"ot3:SNR1:Condition1",-0.0641262019772799,0.0427176457840609,-1.50116423319393,0.133313088414175
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.114449022808609,0.101163581813955,-1.13132632076123,0.257917769995372
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",0.0568444571583058,0.0570258054671852,0.996819890444445,0.318851941758559
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",0.0149078164307367,0.0427072512724177,0.349069911702907,0.72703682448341
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.39752572406789,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",-0.146275157877585,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",-0.483774389159097,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",0.646692608676236,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",1.15518220523771,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",0.292547968077717,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.847264212717348,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",0.519924560753599,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",-0.528924014942007,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",0.245295635161762,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.44329261801234,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",0.723008835718151,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.984245049164465,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",0.63158075303937,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",-0.589470843415948,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",0.366718860487365,NA,NA,NA
