"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",1.02660293695313,0.148649096822344,6.90621711735027,4.97748002989497e-12
"2","fixed",NA,"ot1",1.03037857085018,0.159165900408977,6.47361380925573,9.56862797426631e-11
"3","fixed",NA,"ot2",0.08260917439318,0.0566088291034007,1.45929841160091,0.144482992403738
"4","fixed",NA,"ot3",0.035344932035187,0.0466889555220317,0.757029829431681,0.449031991651711
"5","fixed",NA,"Group1",-0.510663634866713,0.148641246087049,-3.43554463051025,0.000591364048670976
"6","fixed",NA,"SNR1",0.363700705430721,0.14864399324394,2.44679046555114,0.0144134605597191
"7","fixed",NA,"Condition1",0.286851075218499,0.0449463732347625,6.38207389326447,1.74705620440492e-10
"8","fixed",NA,"Group1:SNR1",-0.339058606598567,0.14864615714012,-2.2809779487199,0.0225497517751684
"9","fixed",NA,"Group1:Condition1",-0.114472807162716,0.0449582729089717,-2.54620117179529,0.0108902408203276
"10","fixed",NA,"SNR1:Condition1",0.129527316389031,0.0449402860824288,2.88220943123179,0.00394897165411648
"11","fixed",NA,"ot1:Group1",-0.386261348094943,0.159074999334936,-2.42817130102049,0.0151751738101032
"12","fixed",NA,"ot1:SNR1",0.64310912492879,0.158845625177117,4.04864234826553,5.15155979223833e-05
"13","fixed",NA,"ot1:Condition1",0.105044983804552,0.08651079723035,1.21424131053667,0.224655589716698
"14","fixed",NA,"ot2:Group1",0.109739435247815,0.0564481228729608,1.94407589947302,0.0518862990612671
"15","fixed",NA,"ot2:SNR1",0.00439501985233078,0.0559110917048181,0.0786072980927333,0.937344982465956
"16","fixed",NA,"ot2:Condition1",0.00585719578271087,0.0472753439481469,0.123895360531596,0.901398126405391
"17","fixed",NA,"ot3:Group1",0.0572824284589641,0.0461935999521241,1.24005118714135,0.214956461928538
"18","fixed",NA,"ot3:SNR1",-0.0346703280304283,0.0460140033763324,-0.753473409972,0.451165483889552
"19","fixed",NA,"ot3:Condition1",-0.00173327756643302,0.0459268141910464,-0.0377399912657327,0.969894990276203
"20","fixed",NA,"Group1:SNR1:Condition1",-0.124566835694284,0.0449505911657266,-2.77119460420494,0.0055851036316255
"21","fixed",NA,"ot1:Group1:SNR1",-0.0674471595025275,0.159114385025435,-0.42389102337759,0.671645291041221
"22","fixed",NA,"ot1:Group1:Condition1",-0.246850641999102,0.086486477194104,-2.85421085478009,0.00431438855897208
"23","fixed",NA,"ot1:SNR1:Condition1",0.196801056074372,0.0863384955690828,2.27941261632134,0.0226425490514115
"24","fixed",NA,"ot2:Group1:SNR1",0.0751750100556816,0.0563043494565256,1.33515458008669,0.181825758911292
"25","fixed",NA,"ot2:Group1:Condition1",0.00867965537839777,0.0469467049259873,0.18488316468816,0.853320675980764
"26","fixed",NA,"ot2:SNR1:Condition1",-0.112988321622871,0.0468133444563865,-2.41359216981679,0.0157961321046336
"27","fixed",NA,"ot3:Group1:SNR1",-0.0480786648163256,0.0459424498400041,-1.04649762874555,0.295331339153314
"28","fixed",NA,"ot3:Group1:Condition1",0.0357302604326071,0.0457963243625624,0.780199304855477,0.435273571447511
"29","fixed",NA,"ot3:SNR1:Condition1",-0.0150631472494743,0.0457175212883052,-0.329483025872785,0.741790621773921
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.0700129093996695,0.0865704638770776,-0.808738988612578,0.418665296717286
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",0.0749633589736829,0.0469735772985153,1.59586225458822,0.110519550342627
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",-0.0474170463061561,0.0457502853848033,-1.03643170544913,0.300000785300265
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.550070137137459,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.562297701764362,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",-0.99971161448972,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",-0.505953364578985,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",0.901565448163462,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",-0.581993365703611,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.997778052326893,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",0.205507034863981,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",0.526520798889915,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",0.194109383975303,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.26571860394037,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",-0.461642508135922,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.640309704248832,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",1.17817313702884,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",0.661433889487875,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",0.258480150542129,NA,NA,NA
