"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",0.590826279670073,0.144805023118329,4.08015044607447,4.50065622358119e-05
"2","fixed",NA,"ot1",5.70002296886992,0.313926227866974,18.1572053013847,1.12613368327422e-73
"3","fixed",NA,"ot2",-0.360389384133294,0.208627519284193,-1.72742975313036,0.0840905109798422
"4","fixed",NA,"ot3",0.46528466089692,0.110014449053525,4.22930501311283,2.34414350179448e-05
"5","fixed",NA,"Group1",-0.421349525009158,0.144792075060438,-2.9100316770326,0.00361392125902628
"6","fixed",NA,"SNR1",0.273361721274856,0.144790592622876,1.88797984953939,0.0590286556664364
"7","fixed",NA,"Condition1",0.319328831104377,0.0329113944952548,9.70268309811114,2.93672397256557e-22
"8","fixed",NA,"Group1:SNR1",-0.255196050225953,0.144795996357316,-1.76245239264904,0.0779928932117091
"9","fixed",NA,"Group1:Condition1",-0.0771954153517546,0.0329154749856433,-2.34526208069076,0.0190137092259684
"10","fixed",NA,"SNR1:Condition1",0.0648149005498718,0.0329161767300565,1.96908957809453,0.0489428054210146
"11","fixed",NA,"ot1:Group1",-1.02031033817442,0.313356849339227,-3.25606521869854,0.00112967799451976
"12","fixed",NA,"ot1:SNR1",1.46047726766056,0.313355551838629,4.66076716717206,3.15032939591187e-06
"13","fixed",NA,"ot1:Condition1",-0.00932505926313113,0.20560331925477,-0.045354614394995,0.963824656199221
"14","fixed",NA,"ot2:Group1",-0.187169919690477,0.207989911350356,-0.899899031040945,0.368173985836307
"15","fixed",NA,"ot2:SNR1",0.728769961648721,0.207920978956458,3.50503333192432,0.000456550120151257
"16","fixed",NA,"ot2:Condition1",0.441475667100184,0.107193155543091,4.11850611975607,3.81336444591357e-05
"17","fixed",NA,"ot3:Group1",0.163327323934365,0.109580772423529,1.4904742896236,0.136099571768631
"18","fixed",NA,"ot3:SNR1",-0.206956194671739,0.109592491468474,-1.88841582026879,0.0589701491440103
"19","fixed",NA,"ot3:Condition1",0.0983126417536002,0.109311446145488,0.89938103666428,0.368449736464515
"20","fixed",NA,"Group1:SNR1:Condition1",-0.09401526414743,0.0329108568747423,-2.8566641247066,0.00428118603521237
"21","fixed",NA,"ot1:Group1:SNR1",-0.794155733020097,0.313549016924591,-2.53279611848087,0.0113156748052523
"22","fixed",NA,"ot1:Group1:Condition1",-0.485181878173438,0.205625774424522,-2.35953824140627,0.0182976948598864
"23","fixed",NA,"ot1:SNR1:Condition1",0.735285157794534,0.205581070897436,3.5766189687832,0.00034806694626733
"24","fixed",NA,"ot2:Group1:SNR1",0.101007500773204,0.208129377107981,0.485311118385753,0.627455669817286
"25","fixed",NA,"ot2:Group1:Condition1",-0.232426834751465,0.107104560470333,-2.17009279278864,0.0299998170708404
"26","fixed",NA,"ot2:SNR1:Condition1",0.19053300595849,0.107092202709519,1.77914919235809,0.0752153055624171
"27","fixed",NA,"ot3:Group1:SNR1",0.136884139728393,0.109681411772944,1.24801584439633,0.212025254846279
"28","fixed",NA,"ot3:Group1:Condition1",0.116587738793264,0.109315366740728,1.06652653025246,0.286185692335779
"29","fixed",NA,"ot3:SNR1:Condition1",-0.227019674366914,0.109268986518923,-2.07762222016766,0.0377441679636995
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.457274376468778,0.205537513579742,-2.2247733199875,0.0260964593246186
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",-0.0191490239134174,0.107099263234818,-0.178796971473395,0.858097123379664
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",-0.0364096483751415,0.109275023935271,-0.3331927741943,0.738988772171661
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.406854048993262,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.302350823479232,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",-0.00240722669668853,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",0.106470218261062,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",2.49887575694119,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",0.158876177107244,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.715001217217955,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",1.19648477519371,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",-0.0299645179960532,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",1.25598885318579,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.25978319665626,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",-0.360046339873193,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.868714970596534,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",2.10053495514179,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",0.66315309425652,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",1.58548097391308,NA,NA,NA
