"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",-1.35359812010158,0.126907290024211,-10.6660391207105,1.46749402632927e-26
"2","fixed",NA,"ot1",3.73142161302254,0.184289227337471,20.2476382745343,3.72684331939713e-91
"3","fixed",NA,"ot2",1.29798377085988,0.126501083358538,10.2606533983669,1.05987134514965e-24
"4","fixed",NA,"ot3",-0.262977335267698,0.0737607678413024,-3.5652738300325,0.000363476492519939
"5","fixed",NA,"Group1",-0.20399738450602,0.12684707542571,-1.60821511904305,0.107788073021457
"6","fixed",NA,"SNR1",0.0404602120084825,0.126846630259187,0.318969545551267,0.749749606602888
"7","fixed",NA,"Condition1",0.178576943256634,0.0268493098736808,6.65108131630919,2.90947470973842e-11
"8","fixed",NA,"Group1:SNR1",-0.153843141315371,0.126883659419952,-1.21247402556535,0.225330979531039
"9","fixed",NA,"Group1:Condition1",-0.046157395378478,0.0268352023563961,-1.72003157514765,0.0854267021989471
"10","fixed",NA,"SNR1:Condition1",0.0156186985279632,0.0268356843823943,0.582012305160731,0.560558392434959
"11","fixed",NA,"ot1:Group1",-0.296056326660692,0.181362578884087,-1.63240029162746,0.10259518775044
"12","fixed",NA,"ot1:SNR1",0.663226658353814,0.181247485900005,3.65923232016426,0.000252971929286355
"13","fixed",NA,"ot1:Condition1",0.964417952011397,0.144008004668264,6.69697461771674,2.12778561464316e-11
"14","fixed",NA,"ot2:Group1",-0.0816343887309833,0.122187632315934,-0.668106805768246,0.504065417833239
"15","fixed",NA,"ot2:SNR1",-0.123128156501622,0.121935046454032,-1.00978480004139,0.312598404019954
"16","fixed",NA,"ot2:Condition1",0.138566540637769,0.0935803986180018,1.4807218464991,0.138680709934329
"17","fixed",NA,"ot3:Group1",0.0673199027686114,0.0732558297289786,0.918969903387511,0.358111314552276
"18","fixed",NA,"ot3:SNR1",-0.429051942353176,0.0732190051593422,-5.85984392193606,4.63302412874595e-09
"19","fixed",NA,"ot3:Condition1",-0.316124625875581,0.0732094676129228,-4.31808393344715,1.57389581179001e-05
"20","fixed",NA,"Group1:SNR1:Condition1",-0.0174708129507887,0.0268344821268308,-0.651058323697638,0.515008838215708
"21","fixed",NA,"ot1:Group1:SNR1",0.0978403260330383,0.182538824005352,0.535997350515251,0.591960381566317
"22","fixed",NA,"ot1:Group1:Condition1",0.0696228300519042,0.143856882407785,0.483972882538544,0.628405114386453
"23","fixed",NA,"ot1:SNR1:Condition1",-0.0144565321579072,0.143886976086724,-0.100471443288891,0.919970053053254
"24","fixed",NA,"ot2:Group1:SNR1",0.157920718433446,0.123947406071395,1.27409458123297,0.202629898611945
"25","fixed",NA,"ot2:Group1:Condition1",-0.0354648642101141,0.0934986075694932,-0.379309009321392,0.704458410200051
"26","fixed",NA,"ot2:SNR1:Condition1",-0.184842954194214,0.0935204297679107,-1.97649812616279,0.0480983877641058
"27","fixed",NA,"ot3:Group1:SNR1",-0.0962412311896236,0.0732510428451995,-1.31385475825933,0.188895086051848
"28","fixed",NA,"ot3:Group1:Condition1",0.100090135789429,0.0731526047908022,1.36823748211921,0.171237752655825
"29","fixed",NA,"ot3:SNR1:Condition1",-0.0199800768890907,0.0731488285659159,-0.273142814188559,0.784743436595821
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",0.0531741993778508,0.143845301941435,0.369662398842195,0.711634051593261
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",-0.106843207489592,0.0934962922954747,-1.14275341691559,0.253140984642989
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",-0.0101654832799383,0.0731369147156083,-0.138992509042343,0.889456068508498
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.323340912187564,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",-0.220185007585972,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",-0.124661308639659,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",0.488901449519407,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",1.70173480134837,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",-0.201970022260345,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.579765744318207,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",1.02945540524389,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",-0.171148840540982,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",0.746110134265988,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.10621358727499,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",0.743375336789262,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",0.236318456929261,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",0.97117767254198,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",0.336813295610791,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",0.680913095949813,NA,NA,NA
