"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",0.571933175073912,0.162758682410409,3.51399487021981,0.000441421337305143
"2","fixed",NA,"ot1",1.73477541964817,0.155369861178627,11.1654564565371,6.01812725315207e-29
"3","fixed",NA,"ot2",-0.152202670787856,0.0659624976929706,-2.30741218284819,0.0210318527091881
"4","fixed",NA,"ot3",0.0419936332982013,0.0417884615826581,1.00490976953381,0.314940299763682
"5","fixed",NA,"Group1",-0.377740008526071,0.162749639799558,-2.32098829214795,0.0202874757413325
"6","fixed",NA,"SNR1",0.177411556691281,0.162748952027778,1.09009338911749,0.27567200810841
"7","fixed",NA,"Condition1",0.278485671990258,0.0340679647179882,8.17441471175455,2.97305546578717e-16
"8","fixed",NA,"Group1:SNR1",-0.250129016155399,0.162755611040249,-1.53683805158362,0.124332972677864
"9","fixed",NA,"Group1:Condition1",-0.0361756256196351,0.0340680539277271,-1.06186357742591,0.28829762210552
"10","fixed",NA,"SNR1:Condition1",0.0377858469750636,0.0340655577960164,1.1092096950628,0.267339731165829
"11","fixed",NA,"ot1:Group1",-0.483847395439988,0.155172694093151,-3.11812202699485,0.00182007429080833
"12","fixed",NA,"ot1:SNR1",0.481939750611407,0.15479029339582,3.11350111197878,0.00184881813262821
"13","fixed",NA,"ot1:Condition1",-0.0494223939317867,0.1101654459893,-0.448619741770818,0.653705990017282
"14","fixed",NA,"ot2:Group1",-0.0663919505280323,0.0659994523746615,-1.00594699106203,0.31444107004723
"15","fixed",NA,"ot2:SNR1",0.15253998709155,0.0651497270539013,2.34137568934628,0.0192128229435125
"16","fixed",NA,"ot2:Condition1",0.110290436186323,0.0484461142709964,2.27655897373696,0.0228125751564931
"17","fixed",NA,"ot3:Group1",-0.0353704278600921,0.0416932339035994,-0.848349349486144,0.39624344171879
"18","fixed",NA,"ot3:SNR1",0.056745548931186,0.0416485755897571,1.36248474594031,0.173044954943431
"19","fixed",NA,"ot3:Condition1",-0.0637550084847685,0.0417300899702604,-1.5277946568101,0.126563529316513
"20","fixed",NA,"Group1:SNR1:Condition1",-0.0919730131036581,0.0340682270112175,-2.69967125302337,0.00694080234932846
"21","fixed",NA,"ot1:Group1:SNR1",-0.547414195245499,0.155442283174164,-3.52165565293553,0.000428860816606911
"22","fixed",NA,"ot1:Group1:Condition1",-0.234177266699643,0.110079223149781,-2.12735210150427,0.033390838761527
"23","fixed",NA,"ot1:SNR1:Condition1",0.460132677472647,0.110038838368871,4.18154793610414,2.8953119186018e-05
"24","fixed",NA,"ot2:Group1:SNR1",0.0720691969786432,0.0661457930730772,1.08955072772386,0.275911097649601
"25","fixed",NA,"ot2:Group1:Condition1",-0.0545536006878728,0.0481118636063979,-1.13389082439572,0.256840346454652
"26","fixed",NA,"ot2:SNR1:Condition1",0.0557432315214918,0.0480493474709952,1.16012463135199,0.245998067015944
"27","fixed",NA,"ot3:Group1:SNR1",0.0344833724179016,0.0415694434232856,0.829536543628229,0.406800867169143
"28","fixed",NA,"ot3:Group1:Condition1",1.81441316585136e-05,0.0415315706606456,0.000436875643513924,0.999651423680138
"29","fixed",NA,"ot3:SNR1:Condition1",-0.0229725182421559,0.0415002515826511,-0.553551300680775,0.579885962464149
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.144013127666263,0.110056384205778,-1.30853951549956,0.190690380799613
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",-0.00852250704065203,0.0481265221077048,-0.177085454493867,0.859441266992677
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",-0.0549476570471215,0.0415266857735968,-1.32318907766191,0.185772507340449
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.415803233314764,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.124784839454719,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",0.242656683565593,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",0.114180116098936,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",1.26179889810226,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",0.0268063432219804,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.840397756446348,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",0.318469354932863,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",0.510890463008068,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",0.158135105394412,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.42126716946393,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",-0.31076256816865,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.583983593862159,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",0.95695323995668,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",0.463315585754752,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",0.383432110189009,NA,NA,NA
