"","effect","group","term","estimate","std.error","statistic","p.value"
"1","fixed",NA,"(Intercept)",0.130180684658513,0.142547261408697,0.913245778081079,0.361113292516549
"2","fixed",NA,"ot1",9.869423479004,0.37115787395532,26.5909042258176,8.64871591984452e-156
"3","fixed",NA,"ot2",-1.32760769734586,0.30814550531998,-4.30837923781256,1.64455228238319e-05
"4","fixed",NA,"ot3",0.478144412236896,0.1361288358096,3.51244032458828,0.000444011703955814
"5","fixed",NA,"Group1",-0.383284543750753,0.142525089963378,-2.68924260177094,0.00716143523587856
"6","fixed",NA,"SNR1",0.229440442516821,0.142525927776412,1.60981546372921,0.107438148308037
"7","fixed",NA,"Condition1",0.287431349359065,0.0282293774687979,10.1819939060564,2.38621061565211e-24
"8","fixed",NA,"Group1:SNR1",-0.251352486166214,0.142537874874558,-1.7634084020645,0.0778316337394758
"9","fixed",NA,"Group1:Condition1",-0.0736113850748109,0.0282329942972316,-2.6072822563503,0.00912640951615466
"10","fixed",NA,"SNR1:Condition1",0.0677092397069562,0.0282366114202609,2.39792369910123,0.0164882994383662
"11","fixed",NA,"ot1:Group1",-1.29448525469269,0.369964740330048,-3.49894223308382,0.000467107769180668
"12","fixed",NA,"ot1:SNR1",1.63496912129645,0.369995193663167,4.41889286482157,9.9207808283185e-06
"13","fixed",NA,"ot1:Condition1",0.522045006453034,0.217172368132695,2.40382794064324,0.0162244075532586
"14","fixed",NA,"ot2:Group1",-0.283407159391571,0.307522978420547,-0.921580432288879,0.35674746908854
"15","fixed",NA,"ot2:SNR1",0.909952167524376,0.307415125712932,2.96001104504565,0.00307628013167955
"16","fixed",NA,"ot2:Condition1",-0.14451264140185,0.139105939041513,-1.03886751635186,0.298866355632228
"17","fixed",NA,"ot3:Group1",-0.12804593497369,0.135711905922713,-0.943512907751893,0.345418616195517
"18","fixed",NA,"ot3:SNR1",0.338729701160111,0.135760233652417,2.49505832486523,0.0125936428031904
"19","fixed",NA,"ot3:Condition1",0.770343228891334,0.135355516155101,5.6912584782183,1.26106438006532e-08
"20","fixed",NA,"Group1:SNR1:Condition1",-0.0753074152257187,0.0282292355931114,-2.66771004044103,0.00763701364558762
"21","fixed",NA,"ot1:Group1:SNR1",-0.73015867481061,0.370503115130745,-1.97072209380196,0.0487556719803557
"22","fixed",NA,"ot1:Group1:Condition1",-0.453096813525401,0.217139162614625,-2.08666556538927,0.0369183760270304
"23","fixed",NA,"ot1:SNR1:Condition1",0.585763809545304,0.217157235518972,2.6974178785497,0.00698795181740266
"24","fixed",NA,"ot2:Group1:SNR1",-0.356952901483199,0.307814211261471,-1.15963749698349,0.246196427619622
"25","fixed",NA,"ot2:Group1:Condition1",-0.385092722221204,0.13911549883068,-2.76815110795029,0.00563753104311397
"26","fixed",NA,"ot2:SNR1:Condition1",0.619346819750682,0.139099570711388,4.45254299911348,8.48592395507017e-06
"27","fixed",NA,"ot3:Group1:SNR1",0.171891009260717,0.135811710234873,1.2656567608452,0.205635995078065
"28","fixed",NA,"ot3:Group1:Condition1",-0.142871911575987,0.135395516818098,-1.05521892403523,0.291325211153888
"29","fixed",NA,"ot3:SNR1:Condition1",-0.0996825132402222,0.1353931311081,-0.736244981000063,0.461581622549302
"30","fixed",NA,"ot1:Group1:SNR1:Condition1",-0.668893435109582,0.21706737171107,-3.08150151649654,0.00205959427534299
"31","fixed",NA,"ot2:Group1:SNR1:Condition1",-0.101302595003553,0.13901335909944,-0.728725610688167,0.466169523455281
"32","fixed",NA,"ot3:Group1:SNR1:Condition1",-0.0760034909395632,0.135347687811604,-0.561542588340004,0.574427705935726
"33","ran_pars","Subject:Condition","sd__(Intercept)",0.34820682273866,NA,NA,NA
"34","ran_pars","Subject:Condition","cor__(Intercept).ot1",0.431158885884241,NA,NA,NA
"35","ran_pars","Subject:Condition","cor__(Intercept).ot2",0.0193148372320401,NA,NA,NA
"36","ran_pars","Subject:Condition","cor__(Intercept).ot3",0.0190743650004242,NA,NA,NA
"37","ran_pars","Subject:Condition","sd__ot1",2.64301384703516,NA,NA,NA
"38","ran_pars","Subject:Condition","cor__ot1.ot2",0.204390370918105,NA,NA,NA
"39","ran_pars","Subject:Condition","cor__ot1.ot3",-0.270975239602736,NA,NA,NA
"40","ran_pars","Subject:Condition","sd__ot2",1.61548957898812,NA,NA,NA
"41","ran_pars","Subject:Condition","cor__ot2.ot3",-0.241582366930528,NA,NA,NA
"42","ran_pars","Subject:Condition","sd__ot3",1.59598951401909,NA,NA,NA
"43","ran_pars","Subject","sd__(Intercept)",1.24938476321157,NA,NA,NA
"44","ran_pars","Subject","cor__(Intercept).ot1",-0.214042076590807,NA,NA,NA
"45","ran_pars","Subject","cor__(Intercept).ot2",-0.845584226078664,NA,NA,NA
"46","ran_pars","Subject","sd__ot1",2.67046219562257,NA,NA,NA
"47","ran_pars","Subject","cor__ot1.ot2",0.422841901575919,NA,NA,NA
"48","ran_pars","Subject","sd__ot2",2.4483490839264,NA,NA,NA
