"","term","estimate","std.error","statistic","p.value","group"
"1","(Intercept)",0.228044013163556,0.138192787760888,1.65018751599494,0.0989045893819317,"fixed"
"2","ot1",11.0128233836181,0.413441720329073,26.6369426260431,2.53558249480025e-156,"fixed"
"3","ot2",-1.31858575430463,0.320563776495499,-4.11333360468801,3.89986170879697e-05,"fixed"
"4","ot3",0.595418052927549,0.163082884199024,3.65101497837695,0.000261206004258509,"fixed"
"5","Group1",-0.396994744363828,0.13817380612817,-2.87315487275189,0.0040639483938694,"fixed"
"6","SNR1",0.258309888041896,0.138170923853763,1.86949526598871,0.0615539416517168,"fixed"
"7","Condition1",0.29583114846917,0.0289146684414786,10.2311789971901,1.43758426058358e-24,"fixed"
"8","Group1:SNR1",-0.259356676421682,0.138184392165517,-1.87688835444617,0.0605333973096932,"fixed"
"9","Group1:Condition1",-0.0777721490558548,0.028914239117611,-2.68975257275525,0.00715050138120062,"fixed"
"10","SNR1:Condition1",0.0784533061247149,0.0289209232354497,2.7126833222444,0.0066740853662299,"fixed"
"11","ot1:Group1",-1.4390308034201,0.412184398348514,-3.49123064624916,0.000480800992852628,"fixed"
"12","ot1:SNR1",2.0255433259778,0.412309586443556,4.91267579647967,8.98417669311987e-07,"fixed"
"13","ot1:Condition1",0.680315591199666,0.239576301818967,2.83966146081401,0.00451614337748163,"fixed"
"14","ot2:Group1",-0.30246838068121,0.319742276113637,-0.945975566189165,0.344161048801057,"fixed"
"15","ot2:SNR1",0.945125500551486,0.319776538059429,2.9555811263922,0.00312080610286192,"fixed"
"16","ot2:Condition1",-0.0423865699639022,0.149518305063409,-0.283487496369936,0.776803165165678,"fixed"
"17","ot3:Group1",-0.104917471722815,0.162605079811178,-0.645228745895571,0.518778960303343,"fixed"
"18","ot3:SNR1",0.239920510645065,0.162667479949194,1.47491379789002,0.14023572028265,"fixed"
"19","ot3:Condition1",0.805930109734308,0.162126739575347,4.97098820247206,6.66125031923138e-07,"fixed"
"20","Group1:SNR1:Condition1",-0.0834778771994196,0.0289132966620252,-2.88717949306209,0.00388712409258449,"fixed"
"21","ot1:Group1:SNR1",-0.754530577542265,0.412811562524716,-1.82778450518108,0.0675818995906395,"fixed"
"22","ot1:Group1:Condition1",-0.48389148460344,0.239481732158562,-2.02057785469438,0.0433234832850353,"fixed"
"23","ot1:SNR1:Condition1",0.725229444700644,0.239565106723637,3.02727494257864,0.00246769394438389,"fixed"
"24","ot2:Group1:SNR1",-0.341448093420252,0.320091025983473,-1.06672185629435,0.286097454554125,"fixed"
"25","ot2:Group1:Condition1",-0.347490249807668,0.149416156990761,-2.32565377671409,0.0200370282452669,"fixed"
"26","ot2:SNR1:Condition1",0.623689646807823,0.149517673581809,4.17134397470791,3.02808361081411e-05,"fixed"
"27","ot3:Group1:SNR1",0.194596238895411,0.162792731978818,1.19536195830125,0.231945641975426,"fixed"
"28","ot3:Group1:Condition1",-0.0541872348220548,0.162108896096067,-0.334264411929268,0.738180042614317,"fixed"
"29","ot3:SNR1:Condition1",-0.100285943562355,0.162144406077151,-0.618497708238158,0.536247308029412,"fixed"
"30","ot1:Group1:SNR1:Condition1",-0.765872497474924,0.239443674761589,-3.19854971419685,0.00138120716326467,"fixed"
"31","ot2:Group1:SNR1:Condition1",-0.137417944685823,0.149392861068368,-0.919842780324923,0.357654923865263,"fixed"
"32","ot3:Group1:SNR1:Condition1",-0.0791524719655481,0.162093322397845,-0.488314205635655,0.625327300900692,"fixed"
"33","sd_(Intercept).Subject:Condition",0.356944345840964,NA,NA,NA,"Subject:Condition"
"34","sd_ot1.Subject:Condition",2.92037244791256,NA,NA,NA,"Subject:Condition"
"35","sd_ot2.Subject:Condition",1.73971580237898,NA,NA,NA,"Subject:Condition"
"36","sd_ot3.Subject:Condition",1.94905379198014,NA,NA,NA,"Subject:Condition"
"37","cor_(Intercept).ot1.Subject:Condition",0.450807055762124,NA,NA,NA,"Subject:Condition"
"38","cor_(Intercept).ot2.Subject:Condition",0.0446482947160068,NA,NA,NA,"Subject:Condition"
"39","cor_(Intercept).ot3.Subject:Condition",0.00642120180258041,NA,NA,NA,"Subject:Condition"
"40","cor_ot1.ot2.Subject:Condition",0.1992878806788,NA,NA,NA,"Subject:Condition"
"41","cor_ot1.ot3.Subject:Condition",-0.366833994110508,NA,NA,NA,"Subject:Condition"
"42","cor_ot2.ot3.Subject:Condition",-0.137573201046492,NA,NA,NA,"Subject:Condition"
"43","sd_(Intercept).Subject",1.20868802988586,NA,NA,NA,"Subject"
"44","sd_ot1.Subject",2.99193845965959,NA,NA,NA,"Subject"
"45","sd_ot2.Subject",2.52406644769065,NA,NA,NA,"Subject"
"46","cor_(Intercept).ot1.Subject",-0.282823853360296,NA,NA,NA,"Subject"
"47","cor_(Intercept).ot2.Subject",-0.834153222631652,NA,NA,NA,"Subject"
"48","cor_ot1.ot2.Subject",0.491573693526658,NA,NA,NA,"Subject"
